id,label
798,67
799,67
800,67
801,84
802,84
803,84
804,85
805,85
806,85
807,86
808,43
809,46
810,46
811,47
812,24
813,25
814,26
815,96
816,96
817,96
818,96
819,97
820,97
821,98
822,98
823,51
824,100
825,100
826,52
827,53
828,53
829,42
830,42
831,43
832,37
833,44
834,44
835,30
836,30
837,49
838,25
839,25
840,25
841,50
842,50
843,50
844,26
845,75
846,75
847,26
848,111
849,111
850,76
851,76
852,77
853,105
854,105
855,106
856,106
857,73
858,73
859,104
860,41
861,104
862,134
863,134
864,84
865,85
866,108
867,108
868,108
869,108
870,108
871,108
872,108
873,108
874,108
875,108
876,108
877,108
878,108
879,108
880,108
881,108
882,108
883,108
884,108
885,108
886,108
887,108
888,108
889,108
890,108
891,108
892,108
893,108
894,108
895,108
896,108
897,108
898,108
899,108
900,108
901,108
902,108
903,108
904,108
905,108
906,108
907,109
908,110
909,108
910,108
911,108
912,108
913,108
914,108
915,109
916,110
917,76
918,76
919,76
920,77
921,77
922,98
923,98
924,77
925,18
926,99
927,33
928,33
929,33
930,33
931,34
932,34
933,34
934,34
935,34
936,34
937,35
938,35
939,35
940,123
941,123
942,124
943,125
944,125
945,24
946,24
947,24
948,25
949,26
950,26
951,75
952,75
953,76
954,76
955,102
956,102
957,102
958,64
959,64
960,64
961,58
962,103
963,58
964,58
965,58
966,59
967,59
968,59
969,99
970,99
971,100
972,101
973,69
974,69
975,69
976,69
977,70
978,70
979,70
980,70
981,71
982,71
983,71
984,102
985,102
986,103
987,103
988,103
989,103
990,103
991,103
992,103
993,103
994,104
995,104
996,104
997,104
998,104
999,111
1000,76
1001,77
1002,77
1003,98
1004,99
1005,99
1006,51
1007,78
1008,78
1009,78
1010,78
1011,78
1012,78
1013,78
1014,78
1015,78
1016,78
1017,78
1018,78
1019,78
1020,78
1021,78
1022,78
1023,78
1024,78
1025,78
1026,78
1027,78
1028,78
1029,78
1030,78
1031,78
1032,78
1033,79
1034,79
1035,132
1036,132
1037,132
1038,132
1039,133
1040,133
1041,58
1042,58
1043,58
1044,134
1045,59
1046,126
1047,126
1048,126
1049,127
1050,127
1051,25
1052,52
1053,53
1054,80
1055,80
1056,102
1057,57
1058,57
1059,58
1060,58
1061,58
1062,58
1063,58
1064,58
1065,59
1066,59
1067,59
1068,27
1069,27
1070,28
1071,28
1072,94
1073,94
1074,94
1075,94
1076,94
1077,29
1078,29
1079,29
1080,49
1081,25
1082,25
1083,84
1084,84
1085,84
1086,84
1087,85
1088,85
1089,85
1090,85
1091,86
1092,36
1093,36
1094,36
1095,36
1096,36
1097,37
1098,37
1099,38
1100,38
1101,90
1102,90
1103,91
1104,91
1105,91
1106,91
1107,91
1108,91
1109,91
1110,91
1111,91
1112,92
1113,79
1114,80
1115,80
1116,124
1117,114
1118,114
1119,114
1120,58
1121,58
1122,59
1123,59
1124,24
1125,24
1126,25
1127,84
1128,84
1129,85
1130,85
1131,85
1132,85
1133,86
1134,86
1135,75
1136,96
1137,96
1138,76
1139,76
1140,98
1141,98
1142,98
1143,98
1144,98
1145,27
1146,27
1147,27
1148,27
1149,27
1150,28
1151,94
1152,28
1153,28
1154,29
1155,29
1156,29
1157,29
1158,29
1159,100
1160,81
1161,81
1162,85
1163,86
1164,86
1165,86
1166,54
1167,54
1168,55
1169,55
1170,55
1171,55
1172,55
1173,56
1174,56
1175,56
1176,71
1177,36
1178,37
1179,37
1180,37
1181,38
1182,51
1183,51
1184,52
1185,52
1186,52
1187,53
1188,53
1189,123
1190,124
1191,124
1192,125
1193,125
1194,83
1195,83
1196,54
1197,54
1198,55
1199,55
1200,55
1201,55
1202,55
1203,55
1204,55
1205,55
1206,56
1207,56
1208,56
1209,42
1210,42
1211,72
1212,102
1213,102
1214,102
1215,103
1216,103
1217,103
1218,103
1219,104
1220,104
1221,113
1222,6
1223,21
1224,21
1225,21
1226,21
1227,21
1228,21
1229,49
1230,22
1231,22
1232,22
1233,22
1234,22
1235,22
1236,22
1237,22
1238,22
1239,23
1240,84
1241,84
1242,81
1243,85
1244,85
1245,86
1246,42
1247,43
1248,44
1249,66
1250,67
1251,67
1252,68
1253,84
1254,84
1255,85
1256,85
1257,85
1258,85
1259,85
1260,85
1261,85
1262,86
1263,86
1264,83
1265,48
1266,48
1267,49
1268,49
1269,49
1270,78
1271,78
1272,78
1273,78
1274,78
1275,78
1276,78
1277,78
1278,78
1279,78
1280,79
1281,79
1282,80
1283,75
1284,75
1285,75
1286,76
1287,76
1288,77
1289,77
1290,77
1291,77
1292,77
1293,77
1294,127
1295,127
1296,128
1297,80
1298,80
1299,34
1300,22
1301,22
1302,22
1303,22
1304,22
1305,22
1306,22
1307,22
1308,23
1309,23
1310,23
1311,23
1312,102
1313,102
1314,102
1315,103
1316,103
1317,104
1318,104
1319,104
1320,104
1321,76
1322,76
1323,77
1324,77
1325,77
1326,77
1327,77
1328,77
1329,77
1330,77
1331,129
1332,129
1333,129
1334,130
1335,130
1336,130
1337,130
1338,130
1339,130
1340,130
1341,130
1342,130
1343,70
1344,70
1345,70
1346,70
1347,120
1348,121
1349,71
1350,84
1351,42
1352,43
1353,43
1354,44
1355,66
1356,24
1357,25
1358,26
1359,42
1360,42
1361,43
1362,44
1363,44
1364,44
1365,44
1366,44
1367,71
1368,44
1369,44
1370,44
1371,0
1372,108
1373,108
1374,108
1375,108
1376,108
1377,108
1378,9
1379,1
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,109
1389,109
1390,134
1391,134
1392,134
1393,134
1394,108
1395,108
1396,108
1397,108
1398,108
1399,108
1400,108
1401,108
1402,108
1403,108
1404,108
1405,108
1406,108
1407,108
1408,108
1409,108
1410,108
1411,108
1412,108
1413,108
1414,108
1415,108
1416,108
1417,108
1418,108
1419,108
1420,108
1421,108
1422,108
1423,108
1424,108
1425,108
1426,108
1427,108
1428,108
1429,108
1430,108
1431,108
1432,108
1433,108
1434,108
1435,108
1436,108
1437,108
1438,108
1439,109
1440,110
1441,108
1442,108
1443,108
1444,108
1445,108
1446,108
1447,108
1448,109
1449,110
1450,110
1451,110
1452,110
1453,46
1454,66
1455,66
1456,67
1457,26
1458,84
1459,85
1460,85
1461,85
1462,85
1463,85
1464,85
1465,85
1466,85
1467,85
1468,86
1469,83
1470,83
1471,90
1472,90
1473,91
1474,91
1475,31
1476,31
1477,78
1478,78
1479,78
1480,91
1481,79
1482,80
1483,102
1484,102
1485,102
1486,103
1487,103
1488,103
1489,103
1490,104
1491,104
1492,104
1493,104
1494,58
1495,76
1496,76
1497,58
1498,97
1499,98
1500,98
1501,98
1502,98
1503,66
1504,54
1505,54
1506,54
1507,54
1508,55
1509,55
1510,55
1511,55
1512,55
1513,55
1514,55
1515,56
1516,56
1517,56
1518,132
1519,102
1520,102
1521,102
1522,103
1523,103
1524,103
1525,103
1526,103
1527,104
1528,104
1529,104
1530,24
1531,51
1532,52
1533,52
1534,52
1535,68
1536,132
1537,132
1538,132
1539,132
1540,132
1541,132
1542,133
1543,133
1544,133
1545,134
1546,134
1547,134
1548,134
1549,27
1550,18
1551,18
1552,18
1553,18
1554,18
1555,18
1556,19
1557,19
1558,19
1559,19
1560,19
1561,19
1562,19
1563,19
1564,20
1565,20
1566,81
1567,81
1568,81
1569,82
1570,82
1571,83
1572,83
1573,80
1574,80
1575,69
1576,69
1577,69
1578,70
1579,70
1580,70
1581,70
1582,70
1583,71
1584,71
1585,56
1586,57
1587,57
1588,102
1589,102
1590,58
1591,58
1592,58
1593,58
1594,58
1595,58
1596,58
1597,58
1598,59
1599,59
1600,129
1601,129
1602,129
1603,130
1604,70
1605,130
1606,131
1607,131
1608,121
1609,121
1610,122
1611,122
1612,122
1613,122
1614,122
1615,122
1616,122
1617,52
1618,52
1619,28
1620,28
1621,28
1622,28
1623,28
1624,28
1625,28
1626,19
1627,19
1628,19
1629,19
1630,20
1631,100
1632,100
1633,101
1634,101
1635,111
1636,111
1637,113
1638,24
1639,24
1640,26
1641,26
1642,57
1643,57
1644,57
1645,58
1646,58
1647,64
1648,64
1649,64
1650,65
1651,65
1652,21
1653,21
1654,21
1655,22
1656,22
1657,22
1658,22
1659,22
1660,22
1661,22
1662,22
1663,22
1664,22
1665,22
1666,22
1667,23
1668,23
1669,23
1670,23
1671,75
1672,75
1673,76
1674,102
1675,102
1676,102
1677,102
1678,103
1679,103
1680,103
1681,103
1682,103
1683,104
1684,104
1685,59
1686,59
1687,59
1688,51
1689,51
1690,25
1691,26
1692,84
1693,81
1694,81
1695,82
1696,82
1697,82
1698,45
1699,83
1700,24
1701,25
1702,26
1703,57
1704,57
1705,58
1706,58
1707,58
1708,58
1709,58
1710,59
1711,59
1712,33
1713,21
1714,21
1715,22
1716,22
1717,34
1718,34
1719,31
1720,34
1721,34
1722,20
1723,20
1724,20
1725,84
1726,84
1727,85
1728,85
1729,86
1730,42
1731,43
1732,37
1733,38
1734,54
1735,54
1736,54
1737,55
1738,55
1739,55
1740,55
1741,55
1742,55
1743,55
1744,56
1745,56
1746,56
1747,56
1748,105
1749,105
1750,105
1751,106
1752,106
1753,106
1754,106
1755,106
1756,107
1757,107
1758,24
1759,24
1760,25
1761,25
1762,84
1763,85
1764,85
1765,85
1766,85
1767,85
1768,85
1769,85
1770,132
1771,132
1772,132
1773,132
1774,133
1775,134
1776,24
1777,24
1778,122
1779,122
1780,36
1781,36
1782,36
1783,36
1784,36
1785,36
1786,36
1787,36
1788,37
1789,37
1790,37
1791,38
1792,47
1793,48
1794,49
1795,49
1796,78
1797,78
1798,78
1799,78
1800,78
1801,78
1802,78
1803,91
1804,91
1805,91
1806,79
1807,79
1808,79
1809,80
1810,80
1811,80
1812,80
1813,112
1814,24
1815,24
1816,25
1817,84
1818,84
1819,84
1820,85
1821,85
1822,85
1823,85
1824,85
1825,85
1826,85
1827,85
1828,89
1829,89
1830,132
1831,132
1832,132
1833,133
1834,133
1835,133
1836,133
1837,134
1838,134
1839,134
1840,134
1841,76
1842,76
1843,76
1844,77
1845,77
1846,77
1847,77
1848,24
1849,25
1850,26
1851,84
1852,85
1853,85
1854,85
1855,85
1856,85
1857,86
1858,42
1859,43
1860,44
1861,69
1862,69
1863,69
1864,70
1865,70
1866,71
1867,71
1868,71
1869,102
1870,102
1871,102
1872,102
1873,103
1874,103
1875,103
1876,103
1877,103
1878,103
1879,103
1880,103
1881,104
1882,104
1883,104
1884,69
1885,69
1886,67
1887,70
1888,70
1889,70
1890,70
1891,70
1892,70
1893,70
1894,70
1895,85
1896,85
1897,85
1898,85
1899,85
1900,85
1901,85
1902,85
1903,86
1904,86
1905,108
1906,108
1907,108
1908,108
1909,108
1910,108
1911,108
1912,108
1913,108
1914,108
1915,108
1916,108
1917,108
1918,108
1919,108
1920,108
1921,108
1922,108
1923,108
1924,108
1925,108
1926,108
1927,108
1928,108
1929,108
1930,108
1931,108
1932,108
1933,108
1934,108
1935,108
1936,108
1937,108
1938,108
1939,108
1940,109
1941,109
1942,110
1943,108
1944,108
1945,108
1946,108
1947,108
1948,108
1949,109
1950,109
1951,110
1952,110
1953,110
1954,66
1955,66
1956,66
1957,67
1958,68
1959,111
1960,85
1961,85
1962,66
1963,66
1964,67
1965,52
1966,121
1967,52
1968,68
1969,68
1970,132
1971,132
1972,132
1973,133
1974,133
1975,133
1976,134
1977,134
1978,134
1979,134
1980,24
1981,24
1982,33
1983,128
1984,49
1985,49
1986,50
1987,50
1988,84
1989,85
1990,86
1991,24
1992,24
1993,26
1994,26
1995,26
1996,124
1997,124
1998,114
1999,114
2000,115
2001,97
2002,46
2003,38
2004,69
2005,69
2006,69
2007,70
2008,70
2009,70
2010,70
2011,71
2012,71
2013,71
2014,126
2015,126
2016,126
2017,127
2018,127
2019,127
2020,51
2021,51
2022,52
2023,52
2024,91
2025,91
2026,91
2027,91
2028,91
2029,91
2030,91
2031,78
2032,78
2033,78
2034,91
2035,91
2036,100
2037,100
2038,100
2039,100
2040,100
2041,100
2042,100
2043,101
2044,69
2045,70
2046,70
2047,70
2048,70
2049,70
2050,70
2051,71
2052,71
2053,25
2054,68
2055,102
2056,102
2057,102
2058,102
2059,103
2060,103
2061,103
2062,103
2063,103
2064,104
2065,104
2066,111
2067,112
2068,77
2069,21
2070,21
2071,21
2072,21
2073,22
2074,22
2075,22
2076,22
2077,22
2078,22
2079,49
2080,49
2081,84
2082,84
2083,84
2084,84
2085,84
2086,88
2087,88
2088,88
2089,88
2090,88
2091,52
2092,52
2093,52
2094,52
2095,68
2096,68
2097,122
2098,124
2099,75
2100,76
2101,58
2102,58
2103,64
2104,64
2105,98
2106,65
2107,65
2108,27
2109,90
2110,90
2111,90
2112,78
2113,91
2114,91
2115,91
2116,92
2117,92
2118,80
2119,80
2120,101
2121,111
2122,112
2123,39
2124,40
2125,41
2126,41
2127,113
2128,113
2129,51
2130,51
2131,51
2132,78
2133,78
2134,28
2135,28
2136,28
2137,28
2138,78
2139,78
2140,78
2141,78
2142,78
2143,78
2144,91
2145,91
2146,79
2147,79
2148,79
2149,80
2150,124
2151,124
2152,124
2153,125
2154,125
2155,125
2156,66
2157,66
2158,54
2159,54
2160,55
2161,78
2162,78
2163,78
2164,78
2165,78
2166,78
2167,78
2168,78
2169,79
2170,79
2171,52
2172,52
2173,52
2174,53
2175,53
2176,53
2177,75
2178,75
2179,76
2180,76
2181,112
2182,77
2183,77
2184,113
2185,113
2186,99
2187,51
2188,51
2189,100
2190,52
2191,52
2192,52
2193,52
2194,53
2195,122
2196,132
2197,132
2198,132
2199,102
2200,133
2201,103
2202,103
2203,103
2204,133
2205,133
2206,129
2207,129
2208,129
2209,129
2210,130
2211,130
2212,131
2213,131
2214,71
2215,48
2216,49
2217,50
2218,50
2219,50
2220,50
2221,111
2222,111
2223,96
2224,96
2225,96
2226,97
2227,97
2228,97
2229,77
2230,24
2231,25
2232,102
2233,102
2234,102
2235,102
2236,103
2237,103
2238,103
2239,103
2240,103
2241,103
2242,103
2243,104
2244,104
2245,104
2246,111
2247,112
2248,112
2249,113
2250,21
2251,21
2252,49
2253,49
2254,49
2255,49
2256,49
2257,50
2258,50
2259,50
2260,75
2261,75
2262,114
2263,76
2264,77
2265,77
2266,99
2267,99
2268,51
2269,100
2270,52
2271,53
2272,53
2273,53
2274,42
2275,114
2276,43
2277,76
2278,77
2279,77
2280,24
2281,24
2282,84
2283,84
2284,85
2285,85
2286,86
2287,86
2288,102
2289,102
2290,102
2291,103
2292,103
2293,103
2294,103
2295,103
2296,103
2297,104
2298,104
2299,104
2300,21
2301,21
2302,21
2303,22
2304,22
2305,22
2306,22
2307,31
2308,31
2309,22
2310,32
2311,23
2312,23
2313,75
2314,75
2315,114
2316,115
2317,58
2318,77
2319,77
2320,126
2321,126
2322,27
2323,127
2324,127
2325,127
2326,128
2327,128
2328,128
2329,128
2330,49
2331,49
2332,50
2333,50
2334,50
2335,102
2336,102
2337,102
2338,103
2339,103
2340,103
2341,104
2342,104
2343,104
2344,111
2345,112
2346,112
2347,112
2348,113
2349,99
2350,100
2351,100
2352,100
2353,70
2354,70
2355,70
2356,70
2357,70
2358,70
2359,70
2360,70
2361,70
2362,70
2363,71
2364,71
2365,132
2366,132
2367,132
2368,133
2369,133
2370,133
2371,133
2372,107
2373,107
2374,134
2375,134
2376,134
2377,86
2378,0
2379,0
2380,0
2381,108
2382,2
2383,2
2384,2
2385,2
2386,108
2387,108
2388,108
2389,108
2390,108
2391,108
2392,108
2393,108
2394,108
2395,108
2396,108
2397,108
2398,108
2399,108
2400,108
2401,108
2402,108
2403,108
2404,108
2405,108
2406,108
2407,108
2408,108
2409,108
2410,108
2411,108
2412,108
2413,108
2414,108
2415,108
2416,108
2417,108
2418,108
2419,108
2420,108
2421,109
2422,110
2423,108
2424,108
2425,108
2426,108
2427,108
2428,108
2429,108
2430,109
2431,109
2432,110
2433,110
2434,110
2435,97
2436,66
2437,69
2438,69
2439,69
2440,70
2441,70
2442,71
2443,71
2444,71
2445,71
2446,71
2447,64
2448,64
2449,64
2450,65
2451,65
2452,65
2453,21
2454,18
2455,19
2456,19
2457,19
2458,19
2459,19
2460,19
2461,19
2462,20
2463,20
2464,20
2465,20
2466,96
2467,96
2468,96
2469,102
2470,102
2471,102
2472,102
2473,58
2474,58
2475,58
2476,58
2477,58
2478,58
2479,58
2480,58
2481,58
2482,58
2483,58
2484,59
2485,59
2486,78
2487,78
2488,78
2489,78
2490,78
2491,78
2492,78
2493,78
2494,78
2495,78
2496,78
2497,78
2498,78
2499,78
2500,78
2501,52
2502,52
2503,52
2504,52
2505,52
2506,100
2507,100
2508,100
2509,53
2510,53
2511,53
2512,42
2513,111
2514,43
2515,44
2516,66
2517,66
2518,67
2519,67
2520,68
2521,102
2522,102
2523,102
2524,102
2525,103
2526,103
2527,103
2528,103
2529,103
2530,103
2531,103
2532,103
2533,103
2534,104
2535,104
2536,104
2537,51
2538,51
2539,51
2540,52
2541,52
2542,52
2543,53
2544,53
2545,53
2546,86
2547,102
2548,57
2549,102
2550,103
2551,73
2552,73
2553,73
2554,73
2555,74
2556,74
2557,74
2558,131
2559,131
2560,121
2561,78
2562,78
2563,52
2564,52
2565,52
2566,94
2567,100
2568,100
2569,54
2570,54
2571,55
2572,55
2573,56
2574,56
2575,56
2576,42
2577,111
2578,112
2579,113
2580,67
2581,67
2582,67
2583,68
2584,26
2585,75
2586,111
2587,96
2588,96
2589,76
2590,76
2591,76
2592,112
2593,112
2594,112
2595,116
2596,113
2597,113
2598,99
2599,99
2600,99
2601,99
2602,122
2603,122
2604,122
2605,122
2606,122
2607,52
2608,100
2609,100
2610,101
2611,25
2612,25
2613,26
2614,75
2615,75
2616,96
2617,76
2618,76
2619,76
2620,76
2621,112
2622,77
2623,77
2624,40
2625,113
2626,113
2627,113
2628,113
2629,113
2630,113
2631,113
2632,120
2633,120
2634,121
2635,121
2636,121
2637,70
2638,121
2639,121
2640,70
2641,70
2642,121
2643,121
2644,121
2645,122
2646,122
2647,122
2648,122
2649,122
2650,88
2651,89
2652,89
2653,89
2654,96
2655,96
2656,96
2657,96
2658,97
2659,97
2660,98
2661,98
2662,78
2663,78
2664,78
2665,99
2666,99
2667,127
2668,128
2669,128
2670,118
2671,90
2672,91
2673,49
2674,50
2675,92
2676,92
2677,75
2678,75
2679,76
2680,76
2681,77
2682,77
2683,77
2684,77
2685,77
2686,54
2687,54
2688,54
2689,54
2690,54
2691,55
2692,55
2693,56
2694,56
2695,42
2696,42
2697,43
2698,43
2699,44
2700,66
2701,66
2702,67
2703,68
2704,26
2705,42
2706,43
2707,43
2708,44
2709,46
2710,66
2711,24
2712,25
2713,84
2714,84
2715,84
2716,85
2717,85
2718,85
2719,82
2720,86
2721,86
2722,24
2723,24
2724,24
2725,93
2726,78
2727,78
2728,78
2729,78
2730,78
2731,79
2732,79
2733,79
2734,79
2735,128
2736,128
2737,78
2738,78
2739,78
2740,78
2741,78
2742,78
2743,78
2744,78
2745,91
2746,91
2747,91
2748,91
2749,91
2750,91
2751,92
2752,92
2753,92
2754,53
2755,75
2756,75
2757,111
2758,111
2759,112
2760,112
2761,77
2762,77
2763,77
2764,77
2765,21
2766,21
2767,21
2768,21
2769,21
2770,22
2771,22
2772,22
2773,22
2774,22
2775,22
2776,22
2777,35
2778,35
2779,35
2780,84
2781,75
2782,75
2783,75
2784,75
2785,76
2786,76
2787,77
2788,77
2789,113
2790,24
2791,26
2792,26
2793,124
2794,114
2795,115
2796,115
2797,97
2798,97
2799,116
2800,116
2801,24
2802,24
2803,25
2804,52
2805,52
2806,78
2807,78
2808,79
2809,79
2810,99
2811,99
2812,100
2813,100
2814,101
2815,54
2816,54
2817,55
2818,55
2819,55
2820,55
2821,56
2822,56
2823,56
2824,42
2825,111
2826,43
2827,44
2828,69
2829,69
2830,70
2831,70
2832,70
2833,70
2834,70
2835,70
2836,70
2837,70
2838,130
2839,131
2840,131
2841,131
2842,131
2843,84
2844,70
2845,71
2846,71
2847,42
2848,42
2849,42
2850,44
2851,44
2852,44
2853,44
2854,44
2855,11
2856,11
2857,11
2858,11
2859,109
2860,108
2861,108
2862,108
2863,108
2864,108
2865,108
2866,108
2867,108
2868,108
2869,108
2870,108
2871,108
2872,108
2873,108
2874,108
2875,108
2876,108
2877,108
2878,108
2879,108
2880,108
2881,108
2882,108
2883,108
2884,108
2885,108
2886,108
2887,108
2888,108
2889,108
2890,108
2891,108
2892,108
2893,109
2894,110
2895,108
2896,108
2897,108
2898,108
2899,108
2900,108
2901,108
2902,108
2903,109
2904,110
2905,110
2906,110
2907,110
2908,81
2909,85
2910,85
2911,85
2912,85
2913,86
2914,86
2915,83
2916,90
2917,90
2918,49
2919,78
2920,78
2921,78
2922,78
2923,78
2924,78
2925,78
2926,78
2927,100
2928,100
2929,100
2930,100
2931,101
2932,25
2933,26
2934,111
2935,111
2936,112
2937,102
2938,112
2939,102
2940,113
2941,113
2942,113
2943,41
2944,99
2945,48
2946,48
2947,49
2948,49
2949,100
2950,100
2951,100
2952,100
2953,100
2954,100
2955,100
2956,54
2957,55
2958,55
2959,55
2960,56
2961,56
2962,56
2963,56
2964,42
2965,96
2966,96
2967,97
2968,97
2969,97
2970,98
2971,98
2972,98
2973,98
2974,98
2975,18
2976,18
2977,18
2978,19
2979,19
2980,19
2981,19
2982,78
2983,78
2984,78
2985,78
2986,19
2987,19
2988,19
2989,78
2990,78
2991,78
2992,78
2993,78
2994,91
2995,91
2996,91
2997,79
